Title,Brand,Screen_Size,Rating,Price,Ram(Gb),Disk_Size_GB,Price_IDR,Cpu_Type
"ASUS Zenbook Pro 14 Duo 14.5â€  2.8K OLED Touch, 120Hz Refresh Rate, ScreenPad Plus, Intel i9-12900H CPU, RTX 3050Ti, 32GB RAM, 1TB SSD, Windows 11 Home, Tech Black, UX8402ZE-DB96T",ASUS,14.5,3.8,"$2,299.99",32,1024.0,35488.8457,i5
"2022 Newest ASUS VivoBook 15 Laptop, 15.6"" FHD OLED Display, Intel Core i7-1165G7, 16GB RAM, 1TB PCIe SSD, HDMI, WiFi 6, Backlit Keyboard, Fingerprint Reader, Windows 11 Home, Indie Black",ASUS,15.6,4.0,$679.99,16,1024.0,10492.2457,i7
"SAMSUNG - Notebook 5 15.6"" Laptop - AMD Ryzen 5 - 8 GB Memory- 1 TB Hard Drive - Light Titan",SAMSUNG,15.6,3.9,$469.99,8,1024.0,7251.9457,Other
"Samsung Chromebook 3, 11.6"", 4GB Ram, 64GB eMMC (XE500C13-K06US)",SAMSUNG,11.6,4.4,$139.51,64,64.0,2152.6393,Other
"2022 Newest HP Laptops for College Student & Business, 15.6 inch HD Computer, Intel Pentium Silver N5000, 16GB RAM, 1TB SSD, Office 365 1-Year, Fast Charge, Light-Weight, Windows 11, ROKC HDMI Cable",HP,15.6,4.5,$529.99,16,1000.0,8177.7457,Other
"TECLAST 15.6 Inch Laptop Computer, 6GB+128GB SSD Windows 10 Laptops with Intel N4020 (up to 2.8 GHz ), FHD 1920x1080 IPS Laptop pc, Mini HDMI, WiFi, Webcam, USB3.0, Bluetooth 4.2 (Support Windows 11)",TECLAST,15.6,4.0,$225.99,6,128.0,3487.0257,Celeron
"SAMSUNG Galaxy Book Pro 15.6"" Laptop Computer, Intel Evo Platform Intel 11th Gen Core i7-1165G7 Up to 4.7 GHz, 16GB RAM, 512GB PCIe SSD, Intel Iris Xe Graphics, Win 10, Mystic Blue w/ Accessories",SAMSUNG,15.6,5.0,"$1,299.00",16,512.0,20043.57,i7
"Samsung Chromebook 3 XE500C13-K01US 2 GB RAM 16GB SSD 11.6 Inch Laptop, Black",SAMSUNG,11.6,4.2,$49.99,2,16.0,771.3457,Celeron
"Acer 2022 Newest 512 Chromebook Laptop Student Business, Dual-Core Intel Celeron N4020, 12"" HD+ Display, 4GB RAM, 32GB eMMC, Gigabit Wi-Fi 5, Bluetooth 5,12+ Hours Battery, Chrome OS+MarxsolCables",Acer,12,0.0,$169.00,4,32.0,2607.67,Celeron
"SAMSUNG Electronics Chromebook 4 (2021 Model Without SD Slot) 11.6"" Intel UHD Graphics 600, Intel Celeron Processor N4020, 4GB, 16GB- Wi-Fi - Platinum (XE310XBA-KD1US), Silver",SAMSUNG,11.6,3.5,$115.00,4,16.0,1774.45,Celeron
"Dell Latitude 5000 5430 14"" Rugged Notebook - Full HD - 1920 x 1080 - Intel Core i5 11th Gen i5-1145G7 Quad-core (4 Core) 2.60 GHz - 16 GB Total RAM - 512 GB SSD - Black",Dell,14,0.0,"$1,584.93",16,512.0,24455.4699,i5
"2021 Newest Dell Inspiron 15 3000 Business Laptop, 15.6"" Full HD Touchscreen, Intel Core i5-1035G1, 16GB DDR4 RAM, 1TBGB PCIE SSD, Online Meeting Ready,Webcam, Wi-Fi, HDMI, Windows 10 Pro, Black",Dell,15.6,4.0,$729.00,16,1024.0,11248.47,i5
Dell Inspiron 15.6 Inch HD Touchscreen Flagship High Performance Laptop PC | Intel Core i5-7200U | 8GB Ram | 256GB SSD | Bluetooth | WiFi | Windows 10 (Black),Dell,15.6,4.4,$379.00,8,256.0,5847.97,Other
"Newest ASUS TUF Dash F15 Ultra Slim 15.6"" Gaming Laptop, 144Hz FHD, Intel i7-11370H(Up to 4.8GHz), NVIDIA Geforce RTX 3050 Ti, 16GB DDR4 RAM, 1TB NVMe SSD, Thunderbolt 4, WiFi 6, Windows 10",ASUS,15.6,4.2,$999.99,16,1024.0,15429.8457,i7
"2022 ASUS 14"" Thin Light Business Student Laptop Computer, Intel Celeron N4020 Processor, 4GB DDR4 RAM, 64 GB Storage, 12Hours Battery, Webcam, Zoom Meeting, Win11 + 1 Year Office 365, Blue",ASUS,14,4.2,$199.99,4,128.0,3085.8457000000003,Celeron
"ASUS ExpertBook B5 Thin & Light Flip Business Laptop, 14” FHD, Intel Core i7-1260P, 1TB SSD, 16GB DDR5 RAM, All Day Battery, Enterprise-Grade Video Conference, NumberPad, Win 11 Pro, B5402FBA-XVE75T",ASUS,14,3.9,"$1,644.20",16,1024.0,25370.006,i7
"ASUS ZenBook Pro Duo 15 OLED UX582 Laptop, 15.6” OLED 4K UHD Touch Display, Intel Core i7-10870H, 16GB RAM, 1TB SSD, GeForce RTX 3070, ScreenPad Plus, Windows 10 Pro, Celestial Blue, UX582LR-XS74T",ASUS,15.6,4.5,"$2,346.69",16,1024.0,36209.4267,i7
"ASUS Vivobook Pro 15 OLED Laptop, 15.6” 2.8K OLED Display, AMD Ryzen 7 6800H Mobile CPU, NVIDIA GeForce RTX 3050 GPU, 16GB RAM, 512GB SSD, Windows 11 Home, Quiet Blue, M6500RC-DB71",ASUS,15.6,4.2,"$1,149.99",16,512.0,17744.345699999998,Ryzen
"ASUS VivoBook 15 K513 Thin & Light Laptop, 15.6” FHD Display, Intel i7-1165G7 CPU, NVIDIA GeForce MX350, 16GB RAM, 512GB PCIe SSD, Fingerprint Reader, Windows 10 Home, Indie Black, K513EQ-PB79",ASUS,15.6,4.4,$893.96,16,512.0,13793.8028,i7
"ASUS VivoBook Pro 15X Laptop, 144Hz 15.6” FHD Display, AMD Ryzen 9 6900HX Mobile CPU, NVIDIA GeForce RTX 3070 GPU, 32GB DDR5 RAM, 1TB PCIe SSD, Windows 11 Home, 0°Black, M6501RR-DB96",ASUS,15.6,4.5,"$1,799.99",32,1024.0,27773.845699999998,Ryzen
"ASUS 2022 11.6"" HD 2-in-1 Touchscreen Business Laptop, Intel Celeron N4500 Processor, 4GB RAM, 128GB eMMC , Webcam, Intel HD Graphics 500, Windows 10 Pro, Dark Grey, 32GB SnowBell USB Card",ASUS,11.6,4.5,$229.00,4,128.0,3533.47,Celeron
"SAMSUNG Electronics Chromebook 4 (2021 Model Without SD Slot) 11.6"" Intel UHD Graphics 600, Intel Celeron Processor N4020, 4GB, 16GB- Wi-Fi - Platinum (XE310XBA-KD1US), Silver",SAMSUNG,11.6,3.5,$115.00,4,16.0,1774.45,Celeron
"ASUS Chromebook Flip C433 2 in 1 Laptop, 14"" Touchscreen FHD NanoEdge Display, Intel Core m3-8100Y Processor, 8GB RAM, 64GB eMMC Storage, Backlit Keyboard, Silver, Chrome OS, C433TA-AS384T",ASUS,14,4.3,$249.00,8,64.0,3842.0699999999997,Other
"2022 Newest Samsung Chromebook 4 11.6” Laptop Computer for Business Student, Intel Celeron N4000, 4GB RAM, 32GB Storage, up to 12.5 Hrs Battery Life, USB Type-C WiFi, Chrome OS, AllyFlex Mous Pad",Unknown,11.6,4.4,$179.00,4,32.0,2761.97,Celeron
"Samsung Chromebook 4 Chrome OS 11.6"" HD Intel Celeron Processor N4000 6GB RAM 64GB eMMC Gigabit Wi-Fi - XE310XBA-K03US",SAMSUNG,11.6,4.4,$159.00,6,64.0,2453.37,Celeron
"2020 HP 14 inch HD Laptop, Intel Celeron N4020 up to 2.8 GHz, 4GB DDR4, 64GB eMMC Storage, WiFi 5, Webcam, HDMI, Windows 10 S /Legendary Accessories (Google Classroom or Zoom Compatible) (Rose Gold)",HP,14,4.5,$319.99,4,64.0,4937.4457,Celeron
"SAMSUNG XE350XBA-K01US Chromebook 4 + Chrome OS 15.6"" Full HD Intel Celeron Processor N4000 4GB RAM 32Gb Emmc Gigabit Wi-Fi, Silver",SAMSUNG,15.6,4.4,$149.99,4,32.0,2314.3457000000003,Celeron
"REPOWER REPAIR REFURBISH REUSE Samsung Chromebook 2 XE500C12-K02US 11.6 Inch Laptop (Intel Celeron 2.16 ghz, 4 GB, 16 GB SSD, Silver)",REPOWER REPAIR REFURBISH REUSE,11,0.0,$54.98,4,16.0,848.3413999999999,Celeron
"Lenovo Flex 5 Laptop, 14.0"" FHD Touch Display, AMD Ryzen 5 5500U, 16GB RAM, 256GB Storage, AMD Radeon Graphics, Windows 11 Home, Graphite Grey",Lenovo,14,4.5,$698.88,16,256.0,10783.7184,Ryzen
"HP 2022 14"" HD Display Laptop, AMD Ryzen 3-3250U, 16GB RAM, 256GB PCIe SSD, AMD Radeon Graphics, True Vision HD Camera, Bluetooth, Windows 11 S, Silver, 32GB Snow Bell USB Card",HP,14,4.4,$399.00,8,256.0,6156.57,Ryzen
"Dell XPS 15 9520 Laptop (2022) | 15.6"" 4K Touch | Core i9 - 1TB SSD - 32GB RAM - 3050 Ti | 14 Cores @ 5 GHz - 12th Gen CPU Win 11 Home",Dell,15.6,0.0,"$2,373.96",32,1000.0,36630.2028,i9
"Dell Inspiron 15 Touchscreen Laptop 2022 Newest, 15.6"" FHD Display, 11th Gen Intel Core i7-1165G7 (up to 4.7 GHz), 16GB RAM, 1TB PCIE SSD, Webcam, Bluetooth 5, HDMI, Windows 11, Black",Dell,15.6,4.0,$615.00,16,1024.0,9489.45,i7
Dell Inspiron 15 3000 15.6-inch Full HD 11th Gen Intel Core i5-1135G7 12GB 256GB SSD Laptop,Dell,15.6,4.2,$409.00,12,256.0,6310.87,i5
"Dell Latitude 7000 7420 14"" Touchscreen Notebook - Full HD - 1920 x 1080 - Intel Core i7 11th Gen i7-1185G7 Quad-core (4 Core) 3 GHz - 16 GB Total RAM - 16 GB On-Board Memory - 256 GB SSD - Carbon",Dell,14,0.0,"$1,573.99",16,256.0,24286.6657,i7
"2022 Dell Inspiron i7620 7000 Series 2-in-1 Laptop 16"" FHD+ Touchscreen 12-Core 12th Intel i7-1260P Iris Xe Graphics 64GB DDR4 2TB NVMe SSD Thunderbolt 4 Wi-Fi 6E Backlit KB w/ FP Windows 11 Pro",Dell,16,0.0,"$1,899.00",64,2048.0,29301.57,i7
"ASUS ZenBook 13 Ultra-Slim Laptop, 13.3” OLED NanoEdge, Intel Evo Platform i7-1165G7, 16GB, 512GB SSD, NumberPad, Thunderbolt 4, Wi-Fi 6, Windows 11 Pro, AI Noise-Cancellation, Pine Grey, UX325EA-XH74",ASUS,13.3,4.5,"$1,079.99",16,512.0,16664.2457,i7
"ASUS Newest Flip 2-in-1 14"" FHD Touchscreen Chromebook Laptop, Intel Core m3-8100Y(up to 3.4 GHz), 320GB Space(64GB eMMC+256GB Card), 8GB RAM, Webcam, WiFi, Chrome OS, Silver+JVQ MP",ASUS,14,2.5,$319.00,8,320.0,4922.17,Other
"ASUS L410 MA-DB04 Ultra Thin Laptop, 14” FHD Display, Intel Celeron N4020 Processor, 4GB RAM, 128GB Storage, NumberPad, Windows 10 Home in S Mode, Star Black",ASUS,14,4.3,$172.38,4,128.0,2659.8233999999998,Celeron
"ASUS ZenBook 13 OLED Ultra-Slim Laptop, 13.3” FHD NanoEdge Bezel Display, AMD Ryzen 7 5700U, 8GB LPDDR4X RAM, 512GB PCIe SSD, NumberPad, Wi-Fi 5, Windows 11 Home, Pine Grey, UM325UA-DH71",ASUS,13.3,4.6,$651.00,8,512.0,10044.93,Ryzen
"ASUS 2022 14"" FHD Chromebook Laptop, Intel Core M3-8100Y Processor, 8GB RAM, 64GB eMMC Flash Memory, Backlit Keyboard, Intel Graphics, HD Webcam, Chrome OS, Silver, 32GB Snowbell USB Card",ASUS,14,2.3,$189.00,8,64.0,2916.27,Other
"ASUS L510 15.6"" Ultra Thin Laptop Computer, Quad-Core Intel Pentium Silver N5030, 4GB DDR4 RAM, 128GB eMMC, 802.11AC WiFi, Bluetooth, USB-C, 1 Year Office 365, Black, Windows 11 S, iPuzzl HDMI Cable",ASUS,15.6,4.7,$239.99,4,128.0,3703.0457,Celeron
"ASUS TUF Gaming A15 (2022) Gaming Laptop, 15.6"" 300Hz FHD Display, AMD Ryzen 7 6800H CPU, GeForce RTX 3060 GPU, 16GB DDR5 RAM, 512GB PCIe SSD, Wi-Fi 6, Windows 11 Home, Mecha Gray, FA507RM-ES73",ASUS,15.6,4.5,"$1,099.00",16,512.0,16957.57,Ryzen
"ASUS ZenBook Pro Duo 15 OLED UX582 Laptop, 15.6” 4K Touch Display, Intel Core i9-12900H, 32GB RAM, 1TB SSD, GeForce RTX 3070 Ti, ScreenPad Plus, Windows 11 Pro, Celestial Blue, UX582ZW-XB99T",ASUS,15.6,4.8,"$2,999.99",32,1024.0,46289.8457,i9
"ASUS VivoBook Pro 14 OLED Laptop, 14” 2.8K OLED Display, AMD Ryzen 7 6800H Mobile CPU, NVIDIA GeForce RTX 3050 GPU, 16GB RAM, 1TB SSD, Windows 11 Home, Quiet Blue, M6400RC-EB74",ASUS,14,4.5,"$1,199.99",16,1024.0,18515.845699999998,Ryzen
"Acer Aspire 5 A515-56-32DK Slim Laptop - 15.6"" Full HD IPS Display - 11th Gen Intel i3-1115G4 Dual Core Processor - 4GB DDR4 - 128GB NVMe SSD - WiFi 6 - Amazon Alexa - Windows 11 Home in S mode.",Acer,15.6,4.3,$318.99,4,128.0,4922.0157,i3
Samsung Galaxy Book Ion 13.3” Laptop| QLED Display and Intel Core i7 Processor | 8GB Memory | 512GB SSD | Long Battery Life and Windows 10 Operating System | (NP930XCJ-K01US),SAMSUNG,13.3,4.5,$741.99,8,512.0,11448.9057,i7
"SAMSUNG Galaxy Book Pro 15.6"" Laptop Computer, Intel Evo Platform Intel 11th Gen Core i7-1165G7 Up to 4.7 GHz, 16GB RAM, 1TB PCIe SSD, Intel Iris Xe Graphics, Win 10, Mystic Blue w/ Accessories",SAMSUNG,15.6,4.3,"$1,299.99",16,1024.0,20058.845699999998,i7
"Samsung Chromebook 4 + (2021 Model) 15.6"" Intel UHD Graphics 600, Intel Celeron Processor N4020, 4GB, 32GB| Wi-Fi -(XE350XBA-KA1US)",SAMSUNG,15.6,4.2,$265.89,4,32.0,4102.682699999999,Celeron
"Samsung Electronics XE500C13 Chromebook 3 2GB RAM 16GB SSD Laptop, 11.6""",SAMSUNG,11.6,4.4,$86.93,2,16.0,1341.3299000000002,Celeron
"Dell Inspiron 2-in-1 Touch Screen Laptop, 14"" FHD+ IPS, AMD 6-Core Ryzen 5 5625U (Beat i7-1265U), 16GB RAM, 1TB PCIe SSD, WiFi 6, Backlit, FP Reader, SPS HDMI Cable, Pebble Green, Win 11",Dell,14,0.0,$699.99,16,1024.0,10800.8457,Ryzen
"LincPlus P3 14 inch Thin and Light Laptop PC, 4GB RAM 128GB eMMC 1080P Full HD IPS Computer, Intel Celeron Dual-Core, Mini Notebook,Windows 10 Home in S Mode,UK Keyboard White",LincPlus,14,3.6,$199.00,128,128.0,3070.57,Celeron
"Dell Inspiron 15 Laptop (2021 Latest Model), 15.6"" FHD Touchscreen, 10th Gen Intel Core i5-1035G1 Processor, 16GB RAM, 256GB PCIe SSD, Webcam, HDMI, Bluetooth, WiFi, Windows 10 Home, Black",Dell,15.6,4.6,$531.16,16,256.0,8195.798799999999,i5
"2022 Newest Dell Inspiron 3000 Premium Laptop, 15.6 FHD Display, Intel Core i5-1135G7, 16GB DDR4 RAM, 1TB PCIe SSD, Online Meeting Ready, Webcam, WiFi, HDMI, Windows 11 Home, Black",Dell,15.6,4.1,$564.00,16,1024.0,8702.52,i5
New Dell Latitude 3520 Laptop - i3-1005G1 - 128GB SSD - 8GB RAM - w/Free pre-Installed Office Professional Software / Windows 11 Pro,Dell,15.6,5.0,$559.99,8,128.0,8640.6457,i3
"Dell 2022 Newest Inspiron 3510 Laptop, 15.6 HD Display, Intel Celeron N4020 Processor, 8GB DDR4 RAM, 128GB PCIe SSD, Webcam, WiFi, HDMI, Bluetooth, Win10 Home, Black",Dell,15.6,4.3,$209.00,8,128.0,3224.87,Celeron
"Dell Inspiron 15 3000 3510 Laptop, 15.6"" Anti-Glare LED-Backlit Narrow Border Display, Intel Celeron N4020 Processor, 4GB DDR4 RAM, 128GB PCIe SSD, WiFi,Bluetooth, Black, Windows 11",Dell,15.6,4.1,$319.99,4,128.0,4937.4457,Celeron
"ASUS Newest Vivobook 17.3"" HD+ Business Laptop, Intel Core 10th Gen i5-1035G1 Up to 3.6GHz, 16GB Memory, 512GB SSD+1TB HDD, WiFi5, HDMI, Windows 11 Home in S Mode",ASUS,17.3,5.0,$579.00,16,1024.0,8933.97,i5
"ASUS VivoBook Flip 14 Thin and Light 2-in-1 Laptop, 14” FHD Touchscreen, Intel Pentium Silver N5030 Processor, 4GB RAM, 128GB Storage, Windows 10 Home in S Mode, Light Grey, Fingerprint, J401MA-ES21T",ASUS,14,4.3,$349.99,4,128.0,5400.3457,Other
"ASUS Chromebook CX1 Laptop, 17.3"" Widescreen Thin HD+ Display, Intel Celeron N4500, Intel UHD Graphics, 4GB RAM, 64GB eMMC, Chrome OS, Mineral Gray, TWE 4-Port USB Hub 3.0",ASUS,17.3,4.4,$249.99,4,64.0,3857.3457,Celeron
"ASUS Zenbook 2-in-1 Laptop, 15.6 inch FHD Touchscreen, AMD Ryzen 7 5700U Processor (Beats i9-10885H), NVIDIA GeForce MX450, Backlit KYB, Harman/Kardon, Wi-Fi Master, Win 11 (8GB RAM | 1TB PCIe SSD)",ASUS,15.6,0.0,$799.00,8,1024.0,12328.57,Ryzen
"ASUS VivoBook 15 Laptop, 15.6"" Display, AMD Ryzen 5 4600H CPU, AMD Radeon GPU, 8GB RAM, 256GB SSD, Windows 11 Home, Quiet Blue, M1502IA-AS51",ASUS,15.6,4.2,$549.99,8,256.0,8486.3457,Ryzen
"ASUS VivoBook 15.6"" FHD Touchscreen Laptop 2022 Newest, Intel Core i3-1115G4 Up to 4.1GHz (Beat i5-1035G4), 8GB RAM, 256GB SSD, Fingerprint,Intel UHD Graphics, Windows 10",ASUS,15.6,4.3,$389.60,8,128.0,6011.528,i3
"Lenovo IdeaPad 3 11 Chromebook Laptop,11.6"" HD Display,Intel Celeron N4020, 4GB RAM, 64GB Storage, UHD Graphics 600, Chrome OS, Onyx Black",Lenovo,11.6,4.4,$136.89,4,64.0,2112.2126999999996,Celeron
"SAMSUNG 2022 Galaxy Book Odyssey 15.6"" FHD Laptop Computer, Intel Quard-Core i7 11600H, 16GB DDR4 RAM, 1TB PCIe SSD, GeForce RTX 3050 Ti, WiFi 6, BT 5.1, Backlit KB, Fingerprint Reader, Windows 11",SAMSUNG,15.6,4.4,"$1,136.98",16,1024.0,17543.6014,i7
"SAMSUNG 14"" Galaxy Book2 Business Laptop Computer, i7P / 32GB / 1TB, Windows 11 PRO, 12th Gen Intel vPro 28W Processor w/ Enhanced Security, 2022 Model, ‎NP641BEF-KA3US, Graphite",SAMSUNG,14,5.0,"$2,450.00",16,1024.0,37803.5,i7
"SAMSUNG [Windows 11] Galaxy Book Business Laptop, 15.6"" FHD Touchscreen, Intel Quard-Core i7 1165G7 up to 4.7GHz, 16GB LPDDR4X RAM, 512GB PCIe SSD, WiFi 6, Bluetooth, Type-C, Mystic Silver",SAMSUNG,15.6,3.9,$749.00,16,512.0,11557.07,i7
"SAMSUNG Galaxy Book Pro Windows 11 Intel Evo Platform Laptop Computer 13.3"" AMOLED Screen 11th Gen Intel Core i7 Processor 8GB Memory 512GB SSD Long-Lasting Battery, Mystic Blue",SAMSUNG,13.3,4.4,$750.00,8,512.0,11572.5,i7
"2020 Samsung Chromebook 4 Laptop Computer 11.6"" HD Display, Intel Celeron N4000 Processor, 4GB RAM, 32GB eMMC, HD Webcam, Intel HD Graphics, Chrome OS, Platinum Titan, 32GB Snow Bell USB Card",SAMSUNG,11.6,4.6,$139.00,4,32.0,2144.77,Celeron
"SAMSUNG Galaxy Book Pro Windows 11 Intel Evo Platform Laptop Computer 15.6"" AMOLED Screen 11th Gen Intel Core i5 Processor 8GB Memory 512GB SSD Long-Lasting Battery, Mystic Blue",SAMSUNG,15.6,4.4,$649.66,8,512.0,10024.253799999999,i5
"Dell Inspiron 3000 Laptop (2022 Latest Model), 15.6"" FHD Display, AMD Ryzen 3 3250U Processor, AMD Radeon Vega 3 Graphics, 16GB RAM, 512GB SSD, Fingerprint Reader, Webcam, HDMI, Bluetooth, WiFi, Win11",Dell,15.6,3.7,$539.00,16,512.0,8316.77,Ryzen
"2022 HP Stream 14in laptop, Intel Celeron N4020 Dual-Core Processor, 4GB DDR4 Memory, 192GB storage(64GB eMMC+64GB card),HDMI,WiFi,Webcam,Bluetooth,1-Year Microsoft 365,Win10 S,Indigo Blue|NoCo bundle",HP,14,4.4,$269.95,4,64.0,4165.3285,Celeron
"Dell 2023 Newest Inspiron 3000 15.6"" FHD Touchscreen Laptop, Intel i5-1135G7 Up to 4.2GHz, Beat i7-1060G7, 16GB DDR4 RAM, 512GB PCIe SSD, SD Card Reader, Webcam, HDMI, Windows 11 Home, Black",Dell,15.6,3.8,$599.90,16,512.0,9256.457,i5
"Dell Inspiron 3511 Laptop, 15.6"" Full HD Touchscreen, Intel Core i5-1135G7 (Beats Intel i7-1065G7), 32GB DDR4 RAM, 1TB PCIe SSD, SD Card Reader, HDMI, Wi-Fi, Windows 11 Home, Black",Dell,15.6,5.0,$659.00,32,1024.0,10168.369999999999,i5
"Dell XPS 17 9720 Laptop17.0-inch UHD+ (3840 x 2400) Touchscreen Display, Intel Core i9-12900HK, 32GB Memory, 1TB SSD, NVIDIA GeForce RTX 3060, Intel Killer Wi-Fi 6, Windows 11 Pro - Silver",Dell,17,4.0,"$3,699.00",32,1024.0,57075.57,i9
"Dell XPS 17 9710, 17 inch FHD+ Laptop - Intel Core i7-11800H,16GB DDR4 RAM, 1TB SSD, NVIDIA GeForce RTX 3050 4GB GDDR6, Windows 11  Home + 1  Year Premium Support  - Platinum Silver",Dell,17,3.9,"$1,795.00",16,1024.0,27696.85,i7
"Dell Inspiron 14 5425 14"" Laptop Computer - FHD+ (1920 x 1200) Display, AMD Ryzen7 5825U, 8GB DDR4 RAM, 512GB SSD, AMD Radeon Graphics, USB-C, HDMI, Bluetooth 5.2, Wi-Fi 6, Windows 11 Pro - Green",Dell,14,4.3,$642.46,8,512.0,9913.1578,Ryzen
"asus Chromebook 14'' FHD Touchscreen 2 in 1 Thin, Light Laptop, Intel Core M3-8100Y (Up to 3.4GHz), 8GB RAM, 128GB Storage(64GB eMMC+64GB Micro SD), Wi-Fi 6, Webcam, Zoom Meeting, Chrome OS, Silver",ASUS,14,4.7,$309.00,8,128.0,4767.87,Other
"ASUS ROG Zephyrus G15 Ultra Slim Gaming Laptop, 15.6” 165Hz QHD Display, GeForce RTX 3080, AMD Ryzen 9 5900HS, 16GB DDR4, 1TB PCIe NVMe SSD, Wi-Fi 6, Windows 10, Eclipse Gray, GA503QS-BS96Q",ASUS,16.6,4.2,"$1,749.99",16,1.0,27002.345699999998,Ryzen
"ASUS TUF Gaming F15 Laptop, 15.6""  144Hz FHD IPS-Type Display, Intel Core i7-11800H Processor, GeForce RTX 3050 Ti, 16GB DDR4 RAM, 512GB PCIe SSD, Wi-Fi 6, Windows 11 Home, FX506HEB-IS73",ASUS,15.6,4.4,"$1,045.81",16,512.0,16136.8483,i7
"Asus Student Laptop, 12 inch IPS Anti-Glare Eye-Care HD Display, Intel Celeron N4500, Military-Grade Durability, Wi-Fi 6, Long Battery Life, Windows 10 Pro (4GB RAM | 256GB SSD), (BR1100CKA-XS04)",ASUS,12,4.2,$189.00,4,256.0,2916.27,Celeron
"ASUS VivoBook S14 S433 Thin and Light Laptop, 14” FHD Display, Intel Core i5-1135G7 CPU, 8GB DDR4 RAM, 512GB SSD, Thunderbolt 3, Wi-Fi 6, Windows 10, AI Noise-Cancellation, Dreamy White, S433EA-DH51",ASUS,14,4.4,$778.61,8,512.0,12013.9523,i5
"ASUS VivoBook 14"" FHD Laptop 2022 Newest, Intel Core i3-1115G4 Up to 4.1GHz (Beat i5-1035G4), 20GB RAM, 1TB SSD, Fingerprint,Intel UHD Graphics, Windows 11 + 3 in 1 Accessories",ASUS,14,3.8,$427.99,20,128.0,6603.8857,i3
"ASUS TUF Gaming A15 Gaming Laptop, 15.6"" FHD IPS 144Hz, AMD 6-Core Ryzen 5 4600H (Beat i7-10750H), GeForce GTX 1650, 16GB RAM, 512GB PCIe SSD, USB-C, RJ45, WiFi 6, Backlit, SPS HDMI Cable, Win 11",ASUS,15.6,0.0,$689.99,16,512.0,10646.5457,Ryzen
"2022 ASUS L510 Ultra Thin Laptop, 15.6"" FHD Display, Intel Celeron N4020 Processor, 4GB RAM, 256 GB Storage, 8Hrs+ Battery Life, Backlit Keyboard, Windows 10 Home + 1 Year Microsoft 365, Star Black",ASUS,15.6,4.2,$299.99,4,256.0,4628.8457,Celeron
"Asus 2022 14'' HD Laptop, Intel Celeron N4020 Processor, 4GB RAM, 64GB eMMC Flash Memory, Graphics 500, Webcam, Stereo Speakers, Black, Windows 11S, 32GB Snowbell USB Card",ASUS,14,4.0,$169.00,4,64.0,2607.67,Celeron
"ASUS Laptop L210 11.6” Ultra Thin, Intel Celeron N4020 Processor, 4GB RAM, 64GB eMMC Storage, Windows 10 Home in S Mode with One Year of Office 365 Personal, L210MA-DB02,Star Black",ASUS,11.6,4.2,$122.50,4,64.0,1890.175,Celeron
"ASUS 2022 14"" HD Laptop, Intel Celeron N4020 Processor, 4GB RAM, 64GB eMMC , Webcam, Intel HD Graphics 500, Bluetooth, Windows 11 S, Rose Gold, 128GB SnowBell USB Card",ASUS,14,4.4,$229.00,4,64.0,3533.47,Celeron
"SAMSUNG Electronics Chromebook 4 (2021 Model Without SD Slot) 11.6"" Intel UHD Graphics 600, Celeron Processor N4020, 4GB, 32GB, Wi-Fi - Platinum Titan (XE310XBA-KC1US)",SAMSUNG,11.6,4.0,$122.80,4,32.0,1894.8039999999999,Celeron
"SAMSUNG Chromebook Plus (WiFi + LTE Verizon) Chrome OS 12.2"" HD Touchscreen Intel Celeron 3965Y 4GB RAM 32GB eMMC - XE525QBB-K01US (Stealth Silver)",SAMSUNG,12.2,4.1,$189.99,4,1.0,2931.5457,Celeron
"SAMSUNG Chromebook 4 + Chrome OS 15.6"" Full HD Intel® Celeron® Processor N4000 4GB RAM 64GB eMMC Gigabit Wi-Fi -XE350XBA-K02US",SAMSUNG,15.6,4.4,$234.00,4,64.0,3610.62,Celeron
"Dell Newest Inspiron 15 3511 Laptop, 15.6"" FHD Touchscreen, Intel Core i5-1035G1, 12GB RAM, 512GB PCIe NVMe M.2 SSD, SD Card Reader, Webcam, HDMI, WiFi, Windows 11 Home, Black",Dell,15.6,4.9,$520.00,32,512.0,8023.599999999999,i5
"Newest Dell Inspiron 7000 Business Laptop, 13.3"" UHD 4K IPS Touchscreen, Intel Core i7 Quad-Core Processor, 16GB RAM, 1TB PCIe SSD, Backlit Keyboard, Fingerprint Reader, Windows 10",Dell,13.3,0.0,$899.00,16,1024.0,13871.57,i7
"2021 Newest Dell Inspiron 15 3000 Business Laptop, 15.6"" Full HD Touchscreen, Intel Core i5-1035G1, 16GB DDR4 RAM, 1TB PCIE SSD, Online Meeting Ready, Webcam, Wi-Fi, HDMI, Windows 10 Pro, Black",Dell,15.6,3.8,$599.00,16,1024.0,9242.57,i5
"Dell Latitude 7000 7430 14"" Notebook - Full HD - 1920 x 1080 - Intel Core i5 12th Gen i5-1245U Deca-core (10 Core) 1.60 GHz - 16 GB Total RAM - 16 GB On-Board Memory - 512 GB SSD - Carbon Fiber - TAA",Dell,14,0.0,$973.00,16,512.0,15013.39,i5
